timestamp,robot_state,joint_position_1,joint_position_2,joint_position_3,joint_position_4,joint_position_5,joint_position_6,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6
0.1,2,0.4354798055259362,-0.1487776951169462,-1.588256137825366,0.0043335893970677,-1.4044795223647928,0.0442785924598223,-0.02696749385810855,-0.0078930119895863,0.0468606653540117,-0.0857374751750234,-0.0495833173094318,-0.1041468246840657,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.11,2,0.4362893944254293,-0.1545167562150321,-1.5881682834445856,0.0070507256538721,-1.4071307423833546,0.0322203995936258,0.0541873315465623,0.0270680103852808,-0.0153317574964951,-0.05231037485132731,-0.0607215345603824,-0.023631570326356308,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.12,2,0.4333068255571204,-0.1482292103442126,-1.5897189031439438,0.0014779338002822,-1.4005050022103198,0.0437380007409456,0.0784018758082153,0.019457037056692,-0.0034416213077475,-0.0188832745276312,0.032580585726336,0.0568836840313531,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.13,2,0.4383594531387683,-0.1462790655693469,-1.5887885832617907,-0.0003694224572788,-1.4060196448485534,0.0449398432645152,-0.0173894107825449,0.0080225370142449,-0.0231104201509382,-0.0565349775934417,0.0446064646625423,-0.004655517090493756,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.14,2,0.4344670569305957,-0.1523909148665089,-1.5992271189879914,-0.0002305579389376,-1.4025604477668927,0.0425268214038509,0.0412113917774918,-0.042320221332467094,-0.0209060000711906,0.021129865369164,-0.0397500274948357,-0.0661947182123406,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.15,2,0.4314598699307291,-0.146496304554437,-1.586366200129763,0.0066432200105655,-1.4142310134153775,0.0394482708877672,0.0065368658351927025,-0.0926629796791791,0.0413424539629274,-0.0557882773968614,-0.0563713510800346,0.0457509068965528,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.16,2,0.4340116183242282,-0.1487104779359197,-1.5919073465534714,0.0032017826921083,-1.4102141249162738,0.0447602485470424,-0.0281376601071064,0.0594019678037101,-0.0559638693162022,-0.010144686124133,0.0214938896261181,0.0616831175540413,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.17,2,0.4302206777564669,-0.1497544545465385,-1.5880102456712006,-0.0052258815082805,-1.3981262219513189,0.0447485884071647,0.0795665723061925,-0.0546783328860442,0.004427469684139547,0.0471106923532503,-0.0421255596485049,-0.128557179015872,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.18,2,0.4376783856275262,-0.1466749268399391,-1.5982637423696064,-0.0049930335943201,-1.4049437599015435,0.0411697632502948,0.0275277074534738,-0.0142451997154742,0.0648188086844813,0.0086006880018181,0.1157763572811759,-0.03346401901610224,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.19,2,0.4337673789905588,-0.1563003231618727,-1.5904458603425715,-0.0012961052407954,-1.406688119483243,0.0424836127975509,-0.0648201988336633,0.0577540903150758,0.006624135597839503,0.0392130629336873,0.056500058310812,0.0616291409836675,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.2,2,0.4323402469884554,-0.1467843356776469,-1.5933195123688395,0.0035717478291267,-1.4030241009734667,0.0467015757089961,0.0463565404225171,-0.0509003078291272,-0.0515705374888023,-0.0618400663459125,-0.0826830622312097,-0.0408282926607734,-43.58472098661184,7.669664212716009,-5.736688036432376,-1.188644119761745,-1.079979443672516,-0.2207812601978598
0.21,2,0.4327787885919359,-0.143535423646361,-1.5901057141297017,0.0006568508872188,-1.4086166947057042,0.0420618825187063,0.0278342598931352,0.06771291920928645,-0.0849876165428795,-0.1361299409740529,-0.0770295863313209,0.0229734152069243,-44.13394971593251,7.892833654286457,-5.516007585398135,-0.2143764878650235,-2.2409656957273563,0.2803077673272554
0.22,1,0.4387004565102137,-0.1433185034094377,-1.5917212376236969,0.0024929299512684,-1.405316220107946,0.0385443007768451,0.0258472702226471,0.1863261462477001,0.0290127062366259,0.0156793773608681,-0.0713761104314321,0.0406127043839558,-44.10702435360309,6.832841051360693,-4.616972908310943,-0.7646919715579467,-1.7640557012720086,-0.2349769644787709
0.23,2,0.4350817751925547,-0.1442474204432826,-1.5899051133597577,0.0001063257038232,-1.4115318068214044,0.0452613653655243,-0.066661593677434,-0.027790697551897,-0.030946616141981152,0.0388194318643885,0.0655446811444395,-0.0347831191314935,-44.13603897976886,7.117313372337639,-6.102805088144718,-1.31500745525087,-1.306527240838982,-0.6869344363156384
0.24,1,0.4316741373346147,-0.1495664594411488,-1.595775060703543,0.0063373222523858,-1.406423565475299,0.040311510672831,-0.0677000587537373,-0.1329429956139744,-0.0909059385205882,0.0397353107694314,0.1119996253614669,0.0557379539332097,-44.16505360593463,7.648834635014262,-5.067153130728185,-0.5457675859876168,-1.5709777591211038,0.3742792295109416
0.25,2,0.4325110954431541,-0.1512740752820908,-1.5932047979817188,0.0038530672014298,-1.406100875623729,0.0422653182298017,0.0298403522079678,0.0677136000922162,0.0205044607994575,-0.0426921632067508,-0.0960664753258018,-0.0274294698780754,-44.194068232100406,6.875016014437721,-6.325256047918426,-1.416890897519525,-0.6712682530010194,0.315878190125643
0.26,2,0.4358505039783011,-0.1483507357770825,-1.5926091209148183,0.0008190086952679,-1.4015308969549063,0.0403465326564855,0.0872627633435506,0.016154581599241553,0.1058878970608698,-0.0200848147783633,0.0227218868750042,-0.0828173481306277,-44.223082858266174,7.6243927535106915,-5.063328256218592,-0.4091922721134052,-0.8785633275938479,-0.2176318228835762
0.27,2,0.4370117891004464,-0.1469694769910969,-1.589083823593486,0.0047923099756563,-1.4021678753307227,0.0443242486682991,-0.0367166786486311,-0.0354044368937331,-0.0322938300085985,0.0659084318026944,0.018977014454291,-0.004694030693354528,-44.25209748443195,7.3960565017712785,-5.564262849558414,-0.1082912880287365,-1.4624810747789618,0.3078521777453681
0.28,2,0.4351827246746041,-0.1510043117552915,-1.5886626137593234,-0.0037842233426347,-1.4027688309211968,0.0456414341948383,-0.162328949237834,0.0707289849667035,0.0542946698298588,0.0385280301561735,-0.0266903157412098,0.07342928674391865,-44.20584723787975,7.103944398898048,-4.97138701083632,-0.2676444646577091,-1.6476052605839056,0.4906065753521796
0.29,2,0.434267346508945,-0.1453564080240761,-1.5896412245325686,0.0014249260130594,-1.4047941542650073,0.0409410059917675,0.1177467837419595,0.0431114123215313,0.0380087029924357,0.0302573843682598,0.0099589763293148,0.1515526041811918,-43.91455985982908,7.848908188129656,-4.296540217781078,-0.9602123056072188,-1.5352592847740654,0.05789287655525627
0.3,2,0.4424941703584436,-0.1405133450353036,-1.59635778497929,0.003027701284875,-1.4013542065088156,0.0479897734516363,0.0312921724380031,-0.058619902380067,-0.1394902579146381,0.0584115100689583,0.0709508882279877,-0.0498459134174015,-43.83193324603135,7.000542061146179,-5.156873737441384,-0.2238429354560389,-1.231997108637897,-0.374820822241667
0.31,2,0.4326199546049764,-0.149435491336911,-1.5923629249195153,0.0051244839954765,-1.4061456276529125,0.0410241902424719,-0.0985492796863088,0.0287854685479299,-0.0522886752073546,-0.0635610293524034,-0.0036909454621558424,-0.0780648268896718,-44.84116464194976,7.464631163501777,-4.570096101275671,-0.9496088079259905,-1.7400784573823471,0.5011952009558045
0.32,2,0.431756249967814,-0.1515683997024416,-1.583396205834887,-0.0051855816522157,-1.406596869989645,0.0451564602407807,-0.06591077149083326,0.0240050335786207,0.0675899415828761,0.0171970412256991,-0.0783327791522994,0.0386141059354124,-43.478355727280174,6.832657418723997,-4.951190790752193,-0.5223195991397551,-2.05846486145258,-0.3309264834604337
0.33,2,0.4310336360603617,-0.152987602806684,-1.5855042698104298,0.0019015418087992,-1.4030988408049196,0.0418609334107839,-0.0332722632953577,-0.0915430370402358,0.0178431877740673,0.012331801818968,-0.0569047790801168,0.0060230141080782,-44.37370166730939,7.3799808397933955,-5.082195255900089,-1.129166217855742,-0.919908271330972,1.1951547709134158
0.34,2,0.4342397695663591,-0.1454827169653607,-1.602662972026519,0.0019165306014388,-1.4063413930062718,0.0385958681845665,0.0573756902903995,-0.0650458870821068,-0.0216144176877151,-0.0505343024562051,-0.0135159552908626,0.0217685202911232,-43.94692061451838,6.675302870189611,-5.8895812648664,-0.3756879046696882,-2.670988255465195,-0.4114461110937166
0.35,2,0.4386188409103687,-0.1495169767989685,-1.5912966613319213,0.0028253662575077,-1.404934932135226,0.0481907914549545,0.1385662315363854,0.0685579126926852,-0.0036403379111014,0.0025614659988411545,0.0318964014240857,0.0300401493283191,-43.7808177335226,7.49701742489951,-4.61895896372007,-0.8327877508437889,-2.049825461698085,0.845076396603702
0.36,2,0.4339505510709454,-0.143923110043201,-1.5884256223632949,0.0051153234796545,-1.405368946162919,0.0387658420153925,-0.0423064804511769,0.0140770717299339,0.021907519295135,0.0556572344538874,0.1014893639116325,0.05059380064588401,-43.924372634225705,8.238110134238532,-5.089351851865693,-1.4717819293304566,-1.7202027464441956,-0.1876238250890726
0.37,2,0.4311000983992656,-0.1509599693276868,-1.5921019757755506,0.0044395956154378,-1.3980283744002135,0.0399584697395207,-0.0880659221845177,-0.0451687501906624,-0.0475357234122143,0.0063144753890563,0.0371932300433206,0.0711474519634489,-44.15812951760177,7.42956098612904,-5.798717708143862,-0.657487825581123,-2.0944864475862115,-0.8094239155630369
0.38,1,0.4302561307701085,-0.1455022934302388,-1.594427616020274,0.0008543918655879,-1.3997679955192688,0.0372742267760462,-0.0487945424952345,-0.0207379034775046,-0.0647468533302721,-0.0151384389981157,-0.1301459118120058,-0.1201394819723333,-43.82949773999997,7.493063265144483,-5.578627816824402,-0.2199550756939101,-1.803882078995887,0.3522908563776482
0.39,2,0.4355134599993089,-0.1492743461007936,-1.5943502457557506,0.0037964238226991,-1.4077135146009505,0.0445679037988225,-0.0325350989601995,0.04889432284608405,0.08753824993691135,-0.0492254136994035,0.0819465589362874,-0.1290134662321132,-43.92989172129983,7.447158727905648,-5.552088330783797,0.1281996312437898,-1.323160505928454,-0.5053692393400644
0.4,1,0.4357079495367451,-0.1507901083929229,-1.5911509041361664,-0.0004008564165559,-1.408885636555512,0.0447308616716386,-0.0162756554251645,0.1185265491696727,0.2398233532040948,-0.0513858169556822,0.0116892726224621,0.0384053505408145,-44.05810453025544,7.24013518327852,-5.780345824500367,-0.853251319568455,-2.002136700512143,-1.3630293350577771
0.41,2,0.434817548515456,-0.1479476665792842,-1.5930182687979502,0.0010722267530779,-1.407405602834347,0.0422068610168917,0.1039494502465062,-0.0944596853472904,0.0673933608669431,0.0548314754657349,-0.0604238651202508,0.0471717402547389,-44.10546185718373,7.787992789897513,-5.527942483490111,-0.3590822781224224,-1.394891110188941,0.4842338505904462
0.42,2,0.433064214590523,-0.1531906305151018,-1.5876092408194236,0.0050350123482964,-1.4073522288781384,0.036843705489587,0.0546163008681707,-0.1426616416925424,-0.1337542763987365,0.0504584671323576,0.0528787630971658,-0.0676725528398914,-44.54604981189589,7.709686451658439,-4.893221004895062,-0.8773435219950467,-1.703336364875404,0.4296555105529319
0.43,2,0.4345723217558208,-0.14240657536209,-1.5919477998839069,0.0011916772223586,-1.4014946964196655,0.0400980518701716,-0.0698484100578038,0.1348103301257075,-0.0457735560896855,-0.0240392792137034,-0.0100399227653458,-0.0144757521197377,-43.34163916537298,7.22752919685241,-5.265182188208246,0.5198177280706273,-1.5159646180914137,-0.969575114808035
0.44,2,0.434697513726832,-0.1476036020130764,-1.5946727144278288,0.0031528214884685,-1.4013411231518365,0.0395500615517583,-0.0437704271968127,0.0938327531729276,0.0422071642193655,0.091221874069802,0.0437928747330084,0.0677330952224954,-45.02249925225805,6.0785213703307726,-5.39181310331654,-0.8849570029135069,-1.051237058362139,-0.499709126997399
0.45,2,0.4340123974648605,-0.1456249553552554,-1.587704677790736,0.0067645083307142,-1.406826768986288,0.0373460293819352,-0.0723990257343469,-0.0797182879091086,0.0410005499008655,0.0230756652277603,-0.000946673169268851,-0.0759483940497192,-44.48251137535036,7.240119896590116,-5.910845693321956,-2.046490418152413,-2.2663556978787303,-0.1553844111334314
0.46,2,0.4362546756662926,-0.1509957162316856,-1.5958985576841014,0.0042974900423516,-1.4068153665767564,0.0373773367455541,0.0838245337747987,-0.016716220750547156,-0.0130518162804035,-0.1117088702452065,-0.0456862210715461,-0.064923616867388,-43.72644777653112,7.387610652278349,-4.475969190559908,-1.2583460653170682,-2.505737818394349,-0.3958286449563392
0.47,2,0.4354685468858686,-0.1514262915292306,-1.5944515840945737,0.0054764197640982,-1.4095332382422645,0.0424174650868958,0.0215783112268272,0.0462858464080143,-0.0713071584544411,-0.023154200709113,-0.08102975313344371,-0.0538988396850568,-44.591913743549874,6.663564605296769,-4.812500536158144,-0.5296005422558159,-1.1512938571382905,0.4653810348050339
0.48,2,0.4359935963702637,-0.1490576348314476,-1.5937599158427331,0.0098432275205892,-1.4028474637603947,0.0362540589745859,-0.0296660265070914,0.0186941173864766,0.0328852924683265,0.0036149630106338,-0.1163732851953413,0.0431742796734824,-43.65610286740638,7.684986529824699,-4.145860707745418,-0.1574873713717718,-1.7904084707654515,0.2075619189904803
0.49,2,0.4339079130325473,-0.144153004058998,-1.5838024290269948,0.0037113978714234,-1.406290469155174,0.0419109021322078,0.1158425877009783,-0.0671175853833569,0.0591333456179448,0.0135816447793745,-0.0601011611213627,0.0830050197516427,-44.59871264133664,7.795911259572463,-5.709439902198655,0.9012970028898626,-1.2563353938740578,-0.19932870258467053
0.5,2,0.436395322942755,-0.1513071707315421,-1.5931818430910245,-0.0003146333476778,-1.4018996130931438,0.0334869672385533,-0.0286295223260485,0.0709986302817652,0.031869476225903554,0.0959754298590034,0.1625745310372354,0.0647978912064437,-43.81294525500616,7.047951939051067,-6.165766585365577,-0.7283569493788937,-2.735431106904306,-0.6062193241598214
0.51,2,0.4357904519698699,-0.1500551541899371,-1.5985582867239685,0.0048806002943321,-1.401837851001861,0.0468509517675443,0.0114316643730966,0.0913720726187653,0.0046056068338623,0.0175162463783406,0.0293249401769963,0.0465907626612447,-43.87086750042997,7.737167080849053,-6.027806940161127,-1.8547089889604809,-1.823884149865254,-0.9255319453148632
0.52,2,0.4303141450432659,-0.1472251608989888,-1.5928528635573276,0.0029599517727777,-1.402412569918968,0.0386314274608934,0.0514928510722417,-0.0706846737041306,0.0121973531877631,-0.1028776360443767,-0.0336785533110603,0.0272353790819289,-44.76664622353249,7.542328844981663,-4.486672585738828,-1.2090757566157777,-1.822426755062127,0.4811993296426106
0.53,2,0.433626420270758,-0.1474372736920465,-1.589271601506936,0.0035574556464731,-1.4089611489151277,0.0442993271886153,-0.0272878024606174,0.0339185376363075,-0.1004874728047562,0.0202678307984502,-0.0966820467991169,0.0240554584870565,-44.73704113271004,8.150855902142142,-5.92133647914463,-0.5634425242710747,-1.6590872567832224,-0.5843333616983518
0.54,2,0.4338256116189252,-0.1417785841324476,-1.5901793942014382,0.0067424372721107,-1.4078097118128448,0.0408126792058134,0.0107501197717059,0.0839520131779152,-0.0294097034463708,-0.036044086889123,-0.0988549071008313,-0.0645893548174133,-44.0241755053828,6.631842819609355,-5.53368572642925,-0.1524975103137932,-1.1270941685406752,-0.1142504888324506
0.55,2,0.4329673996279811,-0.1463597519660792,-1.5842078108905342,-0.0051810196862748,-1.40125976806952,0.0409496631850755,-0.0751456655218356,-0.0151898048378553,0.1290385695976427,0.0301821601563063,-0.0495524187608326,0.0298129092187533,-44.10789693649426,8.166335559356671,-5.970846508577663,-1.0974446046863302,-1.8421685607663407,-0.3743428758309481
0.56,2,0.4323326004082231,-0.1456306891377275,-1.5856253027537623,0.0073978098212534,-1.4084801648985816,0.0369205678442437,-0.0776180312303886,-0.0147233406931648,0.100713502477613,-0.0557391412334406,0.0030022963693837543,0.1091196245947811,-43.99348853892013,7.856044463545019,-5.216702728537835,0.4862107512115625,-2.358057563396626,-0.6344352628294456
0.5700000000000001,2,0.4391598991787085,-0.1452789956527948,-1.5894781190521514,0.0062409320779171,-1.41079776399854,0.0384671400752042,-0.0586988158810626,0.0702301414800146,-0.0414307945622567,0.004889361887843356,0.0555570114996001,0.0585208132346873,-44.40681650398181,6.848862265398387,-5.286514334962361,-0.8637915808923579,-1.9514883823579177,0.2304875029068239
0.58,2,0.4294761861943487,-0.1508877017105102,-1.5943346768668851,0.0043039983496688,-1.4022784789272866,0.038740877207693,0.0403445774314475,-0.0199982835925336,-0.049879811646006,0.0655178650091273,0.0412611531274969,0.02060831888618425,-44.21641209241977,7.63082989361902,-5.306964103768317,-0.7375701150047008,-2.10103720643876,0.2142552495141607
0.59,2,0.4381910548299186,-0.1513103661599514,-1.5856710231387603,0.0038851340992571,-1.407369098125015,0.0405660648636583,0.0786821537285027,-0.0447322096313159,0.0378147481036676,-0.1143309458422305,0.0269652947553937,-0.0173041754623188,-43.81673314005331,7.730601191769463,-5.3944660086714284,-0.6326780317559275,-1.2220836234100254,-0.3051142341415519
0.6,2,0.4278712837283051,-0.1515998648238559,-1.591958519908778,-0.0001849727348123,-1.4010004403887863,0.0465282988220895,-0.0865516650779818,-0.0470047459401848,-0.009392464963876,0.0031569971095112004,0.0260413685836405,0.0662255626025898,-44.6419090872053,8.49351406264054,-5.325727898919643,-1.2937013951677252,-1.2983319875026458,-0.6222689181387305
0.61,1,0.432060836005069,-0.1535185417008201,-1.5936653583663871,0.0023412137359621,-1.4046549606759504,0.0432784103037706,0.0421951713588634,-0.006076751230474,-0.0087192301507443,0.1206449400612529,-0.0119165181618914,-0.1542741579505169,-43.84245005868127,7.685718415505375,-4.763068301609233,-0.5327940438270827,-2.3420687136326155,0.4427786072855528
0.62,2,0.435194517597552,-0.1446396219157201,-1.5925168060149573,0.0060498469226493,-1.4057473680428696,0.0357151449078674,0.0637059938616355,0.0192230666860763,-0.0080459953376126,0.019599449014165646,-0.1059885984635045,-0.1203691167593145,-44.06939691063583,6.335536384274317,-5.574954264258704,-1.3171664514960455,-1.016843175745605,-0.4674867367891651
0.63,2,0.4373249864250249,-0.1475378795700341,-1.5958216688129994,0.0049365873668511,-1.4012404536350416,0.0398189135514157,-0.0904471146326078,-0.1007425775930091,0.0063240017540251,-0.0814460420329216,0.0299000667584229,0.0253769813699802,-44.74446021519987,7.873687771215101,-5.195843418908924,-0.3262650127082073,-2.386864006718971,-0.4658052609951698
0.64,1,0.4349639789233433,-0.1485664483262099,-1.5927840726914717,0.004555465496421,-1.4089066834998862,0.0390919927229084,-0.1626380523251757,0.0133540449858778,-0.0522553306827489,-0.055795708903758,0.0906406715525329,0.0617235901806101,-43.78266574248376,8.233579279643676,-5.678530613186943,-0.5388588505626797,-2.0035288170107877,1.1356716478940163
0.65,2,0.4346320671480627,-0.1571537827880022,-1.5927699055004032,0.0041706494519897,-1.3989817058325793,0.0395022168753605,0.1220734190726177,0.0604041378387398,0.0221444599904917,-0.0340599938626736,0.025343882381646504,0.1010271757913174,-45.136026094992914,8.361458121059453,-4.946809462527229,-1.8764943336147188,-1.6201936273026043,-1.0971551152207693
0.66,2,0.4333247695420995,-0.1407759348519924,-1.5885314602574228,0.0041033029344225,-1.4069891662587573,0.0407242344278005,0.0995970349721176,-0.0167384873060787,0.0290965873968845,-0.0366224571723042,-0.0399529067892399,0.0558610558061436,-44.63149691557544,7.2012572259969225,-4.92054713814452,-1.054821308424009,-2.2953835568802043,-0.6909406231003788
0.67,2,0.4329808423846611,-0.1516161294553245,-1.592444381288978,0.0040962075202913,-1.4041364494463395,0.0439960781533477,-0.1203923996544826,-0.0643051021452641,-0.0731265185875551,-0.0560796347877348,-0.0272840185295277,0.0313485937085367,-43.70179938034706,8.616709115162354,-5.861315451643244,-0.4619648677672291,-1.707039814307605,0.0643603639438209
0.68,2,0.4351343359492717,-0.1421201351805321,-1.597262219816565,-0.0040298418572111,-1.404592784046229,0.0387473158948544,-0.0331006157586201,0.0097170377366454,0.0513792531299026,0.0375128850781124,-0.0400824676337774,0.0320054394543835,-44.989609453317456,7.657803242213239,-5.785256378599593,-0.4106650778028216,-2.251986000523853,-0.1225159426682185
0.6900000000000001,2,0.4329623221106998,-0.1530371299772327,-1.5961922010028744,0.0056460620064027,-1.4061519159628435,0.0405801678666369,0.0681299897711972,0.0398484445525675,0.0475910390322112,0.0471884895879629,-0.0344082340608755,-0.0485404794198967,-43.0336001054962,6.565029853130269,-4.754563952606755,0.2124124740661075,-2.2334825260444275,0.2274428233353261
0.7000000000000001,2,0.4295061187893851,-0.1517175101069205,-1.591331677409738,0.006777953096657,-1.4080359704284715,0.0437221485493234,0.0458500881711546,0.0539791111215852,-0.0832794423087281,-0.0220134659268118,-0.0287340004879736,-0.03583710189963785,-44.820595319399885,8.52134339848554,-6.102032744304156,-0.2639004174495394,-0.9307667738288185,0.0602170638381159
0.71,2,0.43062404999581,-0.1543386672552696,-1.592497170532219,0.0018321354982006,-1.4067996211449263,0.0426575689659956,-0.0176219290347429,-0.0225793964635447,0.0479204621413866,0.0498748732055429,0.0397712629485144,-0.023133724379379,-43.3817426616414,7.5202319214956095,-5.748281403350246,-0.6653735968817162,-1.0253638946649075,-0.0673732438355515
0.72,2,0.430554819802301,-0.148484639407316,-1.5926693261023683,0.0062884834718911,-1.4086080600004038,0.0441377361578024,-0.0682933630767205,-0.0344625371970472,0.0534602199122162,-0.0119959356660697,0.0413491925982195,0.0722114985276708,-43.45542112040941,7.739709185338611,-5.5958271380544735,-0.872140448274213,-1.7660702881302242,0.521159210195552
0.73,2,0.4350431569345738,-0.1516216339215913,-1.5933413793811306,-0.0013328791753269,-1.3974362812864562,0.0467708844528294,0.0135422824826789,-0.0158125140889675,0.06471156233039455,0.034359608714190554,0.0760620688585996,0.0833527652915473,-44.88827220276208,7.121502555585282,-5.926389998020253,0.2550431323426511,-1.7827203455528242,0.4123818026956596
0.74,2,0.4340767306851005,-0.153185205973421,-1.5892570992033868,0.001189104617707,-1.405307450804128,0.0361917039298389,-0.0075340209216096,-0.0116472603801647,0.0759629047485729,0.0807151530944508,0.007265121937356109,-0.0350750813066627,-43.99032269175508,8.451837497551608,-5.092858791547406,-1.1435160045681547,-2.3365310882615065,-0.3371331510450338
0.75,2,0.4361745179157472,-0.1526375413252382,-1.5849879999183356,0.0011567170422502,-1.4004946167368606,0.0417524705041694,0.0657328339452916,0.0195674828315184,-0.0674404231583031,0.0135833019437335,-0.0615318249838874,-0.0816303807854866,-45.09882720488613,7.730637261574624,-4.401555616796959,-0.7470563316644296,-1.1654212843489191,-0.0903815994938933
0.76,1,0.4333265120576522,-0.1461754246948635,-1.5939770612648956,0.006374094561795,-1.400741205673682,0.0381059741169779,-0.0577158096199682,-0.1031750890835032,-0.1364646589994543,-0.088125874884332,-0.0271975914596623,0.1061400715267887,-44.744847887095546,7.303090778450581,-4.4742023541668665,-0.3196700739307715,-1.95974441782357,0.303666954652619
0.77,2,0.4330449570252709,-0.1474764699555923,-1.5922092738178577,0.0069083474999324,-1.4035896464352209,0.0381125629151196,0.0199719018346091,-0.0240434989409831,-0.005859326721866953,-0.0355836184974708,-0.0492816449354472,0.0144095955929602,-44.47752172535005,7.358842590672731,-5.769408467486512,-0.4997190930204861,-0.9431524963925636,-0.0652039861952138
